"","sq1","sq2","sq3","sq5","sq7","sq8","sq9","sq10","sq11","sq12","sq13","sq14","sq15","sq16","sq17","sq18","sq19","sq20","sq22","sq23","sq24","sq26","sq29","sq30","sq31","sq32","sq33","sq35","sq36","sq37","sq38","sq39","sq40","sq41","sq42","sq43","sq45","sq46","sq47","sq48","sq49","sq50","sq51","sq52","sq53","sq54","sq55","sq56","sq57","sq59","sq60","sq61","sq63","sq65","sq67","sq68","sq69","sq70","sq71","sq72","sq73","sq74","sq75","sq76","sq77","sq78","sq79","sq81","sq82","sq83","sq84","sq85","sq87","sq88","sq89","sq90","sq91","sq92","sq93","sq94","sq96","sq97","sq98","sq99","sq100","sq101","sq102","sq103","sq104","sq105","sq106","sq108","sq110","sq112","sq113","sq114","sq115","sq116","sq117","sq118","sq119","sq120","sq121","sq122","sq123","sq124","sq125","sq126","sq127","sq128","sq129","sq130","sq131","sq132","sq133","sq134","sq135","sq136","sq137","sq138","sq139","sq141","sq142","sq143","sq144","sq145","sq146","sq147","sq148","sq149","sq150","sq151","sq152","sq153","sq154","sq155","sq157","sq158","sq159","sq160","sq161","sq162","sq163","sq164","sq165","sq166","sq168","sq169","sq170","sq171","sq172","sq173","sq174","sq175","sq176","sq177","sq178","sq179","sq180","sq181","sq184","sq185","sq186","sq187","sq188","sq189","sq190","sq191","sq192","sq193","sq194","sq196","sq201","sq203","sq204","sq206","sq207","sq208","sq209","sq210","sq211","sq212","sq213","sq214","sq216","sq217","sq218","sq219","sq220","sq221","sq226","sq227","sq228","sq230","sq232","sq234","sq241","sq243","sq247","sq248","sq249","sq252","sq253","sq262","sq264","sq265","sq266","sq273","sq274"
"A1",5933,2167,2953,16,0,0,30,15,0,35,8,3,0,83,65,11,0,0,0,0,12,15,0,0,0,24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,86,0,0,0,138,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A10",6464,2965,193,124,0,48,138,33,31,33,20,9,19,147,40,0,27,11,0,20,93,17,0,0,0,187,0,0,28,0,0,0,10,0,9,115,14,0,0,0,0,0,0,0,12,42,7,0,0,0,0,0,0,0,0,23,0,23,33,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,10,14,0,9,0,118,0,0,0,0,16,0,0,0,0,0,0,24,0,0,0,18,0,0,0,0,0,0,0,59,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A11",2661,641,7091,8,0,4,27,97,12,40,0,32,122,86,21,45,0,57,0,42,0,13,0,0,0,51,0,0,6,0,14,0,247,13,0,0,0,0,11,0,0,0,0,0,44,21,0,0,53,0,13,23,0,0,0,2,0,0,0,52,0,0,0,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,0,9,5,0,0,16,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A12",3362,1022,4335,22,0,10,60,34,0,20,10,3,352,0,50,0,0,148,14,11,3,21,0,5,17,20,0,0,6,0,109,0,0,3,0,26,0,2,0,0,0,0,15,0,97,0,0,0,587,0,9,2,0,7,0,8,76,34,0,33,42,0,0,419,16,0,0,0,5,0,23,0,0,0,0,11,33,0,6,5,0,26,9,0,0,0,0,0,0,12,0,15,0,0,0,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,12,0,0,9,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,24,0,0,0,0,0,0
"A2",1926,2900,4755,32,0,0,10,40,964,38,0,92,0,71,0,47,0,0,0,105,20,0,0,52,0,72,0,62,0,0,0,0,0,0,37,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
"A3",5084,1868,3486,0,0,0,63,14,202,26,4,249,0,169,23,0,0,0,0,101,53,0,0,12,6,0,0,0,23,0,0,0,3,49,0,19,0,0,0,0,0,0,47,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,27,0,0,0,0,12,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A5",7151,2593,37,0,0,0,99,0,0,98,31,276,85,0,78,0,0,198,0,69,14,72,0,0,0,26,232,0,7,251,17,0,4,9,0,108,0,0,6,0,0,0,0,0,19,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,5,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,0,0,0,0,68,0
"A6",4260,5187,485,4,0,0,200,43,900,58,0,0,0,0,99,76,0,0,18,0,34,0,0,0,0,0,120,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,28,0,15,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,21,22,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"A7",5977,1428,2458,8,0,0,0,142,0,114,96,0,0,0,0,57,0,0,59,23,27,50,0,0,0,0,0,85,0,0,0,0,16,0,0,0,136,0,27,5,0,0,74,0,0,0,0,0,0,216,0,4,0,0,0,6,0,22,11,0,0,0,0,0,0,0,0,93,0,0,0,0,0,5,106,0,0,9,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34,11,11,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A9",2000,358,141,7742,0,0,9,0,21,4,31,0,0,0,9,11,0,0,15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,55,0,0,88,0,8,0,3,0,0,0,0,0,0,0,11,0,135,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0
"B1",4485,3319,100,72,0,0,35,1654,51,49,0,0,0,0,0,586,0,0,0,52,99,22,0,66,0,7,0,579,3,0,0,14,0,0,0,0,0,0,21,0,130,0,0,0,0,0,0,0,0,0,29,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B10",4285,4144,26,13,0,0,252,48,0,166,0,59,348,0,62,21,0,352,0,74,31,19,0,0,0,35,0,0,0,0,162,0,0,0,12,0,0,0,0,0,113,0,0,0,114,0,0,0,0,0,0,0,0,0,0,12,0,0,0,43,115,0,0,0,128,0,0,0,18,17,55,0,74,80,0,0,0,0,0,0,0,32,0,18,25,142,0,0,0,0,0,36,0,0,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,9,0,54,0,0,0,0,0,0,0
"B11",3713,1761,4431,0,0,18,127,38,0,97,27,30,355,82,25,22,0,98,23,17,8,33,0,0,0,54,0,0,0,0,40,0,24,30,6,0,0,0,3,0,0,0,14,0,29,0,0,0,34,0,0,5,0,0,0,5,0,0,0,62,21,0,0,1,37,0,0,0,0,0,24,0,14,0,0,17,0,0,116,0,0,34,0,14,20,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B12",2126,822,8614,44,0,9,40,0,52,13,10,0,27,0,50,4,0,5,3,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,16,0,0,0,12,0,0,0,0,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2",2635,4174,398,0,0,0,59,52,53,100,0,97,0,87,0,200,0,0,0,149,37,50,0,786,0,47,0,54,0,0,0,0,53,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,103,0,244,0,0,0,0,0,20,0,0,0,54,0,0,0,103,0,11,0,0,0,0,0,0,11,0,0,0,20,0,0,160,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,2,0,0,64,135,0,0,0,32,0,0,19,0,0,75,0,0,0,0,68,40,0,20,0,0,41,31,0,0,33,0,0,0,0,236,0,0,0,0,0,0,0,0,106,0,0,13,0,0,0,0,0,0,10,0,57,0,0,0,0,0,0,0,52,0,0,0,0,0,0,20,64,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,18
"B3",1632,2095,4974,0,0,0,131,248,162,17,0,88,0,59,0,69,0,0,0,48,41,0,0,0,211,36,0,0,6,0,0,0,0,456,0,0,0,0,5,0,0,0,27,0,0,0,0,328,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,64,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,4,0,0,12,6,41,0,0,0,0,0,0,18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18
"B4",4210,4134,1940,4,0,0,161,0,0,19,0,181,0,71,95,87,0,0,35,29,87,69,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,60,28,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"B6",5434,2861,479,44,0,0,21,393,518,0,8,0,0,117,0,98,0,0,33,41,37,900,0,0,0,15,0,271,0,0,0,0,0,0,80,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B7",3929,6394,22,0,0,0,268,82,0,137,0,0,0,0,168,54,0,0,0,118,48,0,0,0,0,33,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
"B9",2773,3415,59,8,0,0,114,1598,0,391,0,0,0,0,128,186,0,44,52,39,32,34,0,0,65,16,0,0,13,0,0,0,18,0,678,0,0,0,0,0,88,0,0,28,0,226,0,58,0,0,0,38,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,304,0,12,40,0,0,137,0,0,0,27,0,15,0,16,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,127,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"C1",905,587,68,10086,0,0,31,0,0,0,0,0,0,0,19,0,0,0,0,3,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,0,0,0,28,7,0,0,0,0,5,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"C10",5237,1607,143,3531,0,9,36,518,30,18,59,0,11,66,0,114,0,0,8,0,10,31,0,0,0,9,0,151,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C11",0,1601,6409,5,3043,24,124,24,120,42,2,22,39,37,51,0,0,7,0,10,11,0,0,0,0,49,0,0,3,0,3,0,22,10,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,5,0,0,43,15,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3",8220,2287,107,9,0,0,103,0,0,0,17,116,0,298,66,15,0,0,0,11,20,0,0,0,234,18,0,0,19,0,0,0,0,14,0,0,0,0,0,0,0,0,103,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"C4",5964,4100,121,22,0,0,147,0,0,45,0,0,0,0,43,0,0,0,0,39,65,0,0,14,0,0,175,0,11,0,0,53,41,0,0,62,0,0,0,0,0,0,0,0,0,27,0,0,0,0,32,62,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,0,100,0,0,0
"C5",4780,3706,32,3,0,0,246,97,16,380,70,397,84,0,163,0,0,49,0,67,78,30,0,12,0,89,78,0,0,706,0,0,69,119,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,32,0,0,0,150,0,0,67,0,0,0,0,100,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C6",2315,842,7384,1,0,0,42,0,20,0,9,0,16,0,14,53,0,12,7,8,15,0,0,0,5,1,0,0,0,832,0,0,0,18,0,0,0,0,0,0,75,0,0,0,0,17,0,0,0,0,0,30,0,10,1,0,0,0,0,0,0,0,23,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"C7",5509,5050,26,5,0,0,153,0,0,26,9,0,0,177,109,103,0,0,0,4,105,17,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,32,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,51,0,0,0,0,0,0
"C8",4325,4073,1106,0,0,0,134,42,0,606,56,0,0,0,63,0,0,10,235,7,35,104,0,0,0,33,215,0,0,0,0,0,22,0,0,128,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C9",2484,1649,6439,4,0,0,107,201,324,19,21,14,0,61,25,77,0,0,42,7,24,13,0,0,12,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1",2863,4354,633,10,0,0,365,49,1,53,0,0,0,0,66,0,0,0,0,24,84,0,0,981,0,36,0,0,3,0,0,0,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,83,0,96,14,0,236,0,18,28,0,0,0,0,0,0,53,0,0,0,296,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,136,0,0,0,15,0,0,0,0,0,19,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,90,5,0,0,0,0,0,32,0,0,32,18,0,0,0,27,102,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,10,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0
